VPTREE,EUCLIDEANDISTANCE,PCA,4490,81446
k,time,count
5,691623,957
5,464928,642
5,923178,1273
5,958582,1283
5,933150,1274
5,470862,638
5,468126,640
5,1129521,1597
5,1981975,2862
5,626740,958
5,704746,955
5,453785,638
5,473148,638
5,896474,1278
5,1990851,2870
5,433874,640
5,1074915,1590
5,1298022,1907
5,499746,638
5,221635,322
5,1344624,1904
5,1739248,2228
5,900355,1280
5,254243,322
5,624859,960
5,593537,960
5,2004384,2863
5,8731284,12383
5,3945588,5400
5,2197217,3180
5,3145917,4129
5,521478,638
5,437715,638
5,1290707,1914
5,665673,959
5,480321,639
5,658392,957
5,1169950,1588
5,2976476,3817
5,1388492,1904
5,3444589,4771
5,2212873,3183
5,1770110,2228
5,661465,959
5,1605516,2225
5,1900139,2546
5,2186355,3181
5,1152875,1594
5,489781,641
5,1262463,1908
5,2230054,3184
5,1907982,2539
5,6858305,9222
5,471168,638
5,2544026,3824
5,2466124,3820
5,1925670,2540
5,1111396,1590
5,498890,642
5,1118344,1589
5,1841443,2547
5,1112769,1592
5,1774542,2547
5,3585647,5087
5,972537,1277
5,1672210,2235
5,6672164,8901
5,1124745,1592
5,1573060,2224
5,962150,1277
5,2389698,3505
5,4001659,5731
5,495217,641
5,1625782,2224
5,1987230,2870
5,1702256,2224
5,2434742,3495
5,2032222,2864
5,961533,1276
5,473348,639
5,4384171,6358
5,2546675,3821
5,1659418,2226
5,238760,322
5,483207,638
5,512962,638
5,2230195,3180
5,905223,1270
5,497198,638
5,249508,323
5,600915,955
5,1162434,1590
5,1670995,2234
5,7431649,10166
5,961114,1270
5,257610,322
5,609611,960
5,441390,638
5,3250172,4136
5,519503,638
5,498451,638
5,7318253,9843
5,264679,322
5,1196161,1596
5,632403,959
5,236186,322
5,3322546,4450
5,505086,638
5,1312615,1913
5,454989,638
5,1278882,1910
5,920067,1275
5,236563,322
5,219835,322
5,483486,640
5,4057528,5728
5,3816753,5400
5,965386,1270
5,2040274,2859
5,474252,638
5,3093639,4133
5,3773366,5407
5,929666,1276
5,1293797,1273
5,4110125,5723
5,266747,322
5,227513,322
5,2246498,3179
5,1299149,1913
5,7095874,9213
5,2138722,2861
5,263187,322
5,6412474,8266
5,10778119,16178
5,520633,639
5,654113,959
5,1160603,1596
5,481985,638
5,5490050,7939
5,521207,638
5,1118958,1594
5,1696414,2227
5,455133,638
5,1112546,1591
5,483770,638
5,648686,955
5,498054,640
5,498249,638
5,1746527,2231
5,515067,642
5,1176838,1592
5,472711,640
5,240827,322
5,659943,963
5,448002,638
5,436865,640
5,1162486,1600
5,692598,958
5,651036,957
5,486398,640
5,658987,962
5,593706,956
5,244578,322
5,237484,322
5,468529,638
5,252671,323
5,1112051,1600
5,233894,322
5,234632,323
5,452879,640
5,223935,322
5,656876,962
5,510690,639
5,466193,640
5,235868,322
5,238626,323
5,637405,958
5,466243,638
5,902342,1277
5,601904,961
5,643518,955
5,1063476,1600
5,1132313,1592
5,469157,642
5,636828,962
5,591419,958
5,607869,958
5,3332941,4459
5,891819,1275
5,500241,641
5,503839,642
5,224212,323
5,912187,1277
5,603354,958
5,438952,642
5,1096588,1600
5,1048738,1600
5,599526,961
5,605623,958
5,617511,963
5,1077430,1600
5,2052094,2868
5,488976,638
5,484247,638
5,1990674,2868
5,919718,1275
5,854700,1275
5,1076780,1590
5,435427,639
5,1121411,1600
5,597096,958
5,876819,1280
5,454485,638
5,2126383,2865
5,245917,323
5,493296,638
5,952688,1277
5,1807107,2550
5,893302,1283
5,974616,1273
5,616038,958
5,471723,638
5,501179,638
5,471432,638
5,614686,955
5,1015470,1273
5,452400,638
5,432480,638
5,930326,1283
5,454367,638
5,448224,638
5,233804,323
5,243484,322
5,958528,1273
5,912348,1277
5,437288,642
5,435484,642
5,3993582,5404
5,489704,640
5,630232,955
5,1897244,2543
5,240133,322
5,466938,640
5,4769551,6992
5,266202,323
5,473829,639
5,1333056,1906
5,505430,642
5,630028,957
5,968947,1277
5,247503,322
5,1263968,1912
5,1259229,1908
5,682714,959
5,945075,1283
5,584021,961
5,624434,960
5,940001,1276
5,1905511,2548
5,887464,1273
5,1158099,1593
5,477176,638
5,911657,1280
5,1658347,2233
5,248123,323
5,965576,1270
5,972314,1271
5,1139373,1592
5,1703277,2230
5,1682766,2223
5,651084,955
5,666384,958
5,1127600,1588
5,1931919,2546
5,1307342,1912
5,1378662,1904
5,260950,322
5,2039046,2860
5,1001256,1273
5,949550,1274
5,676332,959
5,232016,323
5,1112848,1592
5,1663778,2226
5,461737,640
5,243716,322
5,655325,959
5,493838,638
5,1321200,1907
5,245208,322
5,1659771,2235
5,242325,322
5,928235,1277
5,2142133,3188
5,507425,638
5,239875,322
5,2178600,3182
5,715417,959
5,1302289,1909
5,1304930,1907
5,669787,957
5,468825,640
5,431558,640
5,1986124,2864
5,507298,638
5,948153,1274
5,473102,640
5,929756,1283
5,1296506,1908
5,1128442,1589
5,647628,959
5,465899,640
5,1268660,1913
5,498534,641
5,1686030,2225
5,442743,640
5,470121,641
5,930191,1273
5,496893,638
5,1122987,1595
5,471706,640
5,3726495,5087
5,4570277,6670
5,265222,323
5,242651,323
5,909620,1277
5,473820,640
5,463226,640
5,678408,959
5,482575,643
5,2100725,2861
5,444908,638
5,453437,638
5,469732,640
5,233211,322
5,1151760,1595
5,478942,643
5,1160223,1591
5,434555,642
5,250501,323
5,474265,638
5,911754,1274
5,1574561,2228
5,1108843,1595
5,455461,638
5,952751,1273
5,471857,641
5,487713,640
5,1877269,2539
5,647038,957
5,911222,1279
5,484602,641
5,231311,322
5,484780,638
5,952298,1270
5,252774,323
5,605639,954
5,499218,638
5,649059,960
5,656164,958
5,660849,958
5,486797,641
5,500296,642
5,964650,1275
5,672982,954
5,887944,1277
5,483760,641
5,483832,640
5,478860,641
5,246408,323
5,2548089,3816
5,662218,958
5,241890,323
5,2367248,3495
5,252257,322
5,684713,955
5,913070,1275
5,629174,955
5,596752,955
5,483882,638
5,684290,959
5,917023,1270
5,664901,958
5,1346499,1904
5,482047,641
5,235208,322
5,962128,1271
5,217417,322
5,1147023,1596
5,220450,322
5,217730,322
5,250964,323
5,442546,641
5,440729,638
5,1149433,1589
5,453607,638
5,236748,323
5,1150560,1592
5,236030,322
5,250841,323
5,483723,640
5,214388,322
5,940458,1272
5,635658,959
5,466729,642
5,467346,640
5,955607,1274
5,642173,957
5,432567,642
5,216244,323
5,461929,638
5,425780,638
5,2091633,2864
5,254829,323
5,221788,323
5,227594,323
5,497126,638
5,498553,638
5,1284019,1908
5,457667,638
5,891379,1270
5,674707,956
5,1308082,1913
5,234350,322
5,219454,322
5,447826,638
5,1654791,2226
5,626060,960
5,896232,1270
5,1674231,2224
5,1900253,2547
5,1666394,2227
5,1260715,1913
5,238293,322
5,220472,322
5,221657,322
5,218293,322
5,645661,960
5,1671286,2226
5,862697,1276
5,3686582,5086
5,2172405,3180
5,240096,322
5,221515,322
5,440353,638
5,216336,322
5,2074564,2861
5,1131227,1595
5,994956,1595
5,1077217,1592
5,459864,638
5,215841,322
5,1664448,2230
5,1650864,2230
5,441977,643
5,3115278,4129
5,262443,322
5,492242,638
5,3796965,5404
5,3787109,5400
5,4600133,6995
5,4046976,6038
5,456343,640
5,1188591,1588
5,487905,641
5,3359799,4456
5,960501,1276
5,1990923,2866
5,914570,1277
5,493036,641
5,232617,323
5,460329,640
5,944807,1275
5,4319007,6354
5,6311496,8582
5,1675059,2228
5,509849,640
5,472194,638
5,2386646,3496
5,468862,640
5,219079,323
5,220522,323
5,910779,1279
5,859346,1279
5,469074,640
5,468605,640
5,673376,961
5,225733,323
5,905999,1278
5,219995,323
5,896883,1271
5,437300,640
5,660066,960
5,910482,1283
5,426851,642
5,221917,323
5,461077,638
5,441438,639
5,1030262,1600
5,219689,323
5,473056,642
5,438847,638
5,433619,640
5,587292,956
5,431799,638
