VPTREE,EUCLIDEANDISTANCE,SSS,4490,308836
k,time,count
5,942402,1275
5,937068,1274
5,942631,1276
5,654775,958
5,3554660,4455
5,667331,959
5,468225,643
5,619918,958
5,607646,958
5,4936941,6675
5,503054,640
5,486378,640
5,683531,959
5,669086,961
5,1186829,1590
5,641904,958
5,633616,959
5,948714,1274
5,926447,1274
5,625743,959
5,616476,958
5,947019,1274
5,904006,1274
5,2717380,3820
5,679713,954
5,252702,322
5,2572833,3504
5,1184768,1593
5,470974,640
5,226725,322
5,226794,322
5,985990,1274
5,625382,959
5,935817,1276
5,263329,322
5,4235720,5403
5,692008,960
5,492006,639
5,1417327,1912
5,1162931,1596
5,924551,1274
5,267987,322
5,644258,958
5,524329,639
5,1032776,1275
5,498896,639
5,1778985,2231
5,270920,322
5,1042909,1276
5,461690,644
5,944439,1274
5,635152,958
5,493685,639
5,1237272,1598
5,1386082,1915
5,266152,322
5,964038,1275
5,625242,959
5,619482,959
5,7433482,8896
5,267393,323
5,1284840,1598
5,1027301,1270
5,693588,955
5,499712,640
5,5749699,7620
5,2201321,2861
5,1822165,2230
5,2128183,2856
5,510941,639
5,227042,323
5,1195014,1590
5,522998,638
5,224403,322
5,1198488,1593
5,514545,639
5,964783,1274
5,905544,1274
5,482465,640
5,503872,639
5,3668610,4770
5,2666141,3813
5,1003295,1271
5,656600,954
5,907597,1274
5,1142251,1593
5,240713,323
5,1396235,1908
5,3361682,4130
5,2282989,2857
5,3430766,4454
5,1819294,2228
5,1032111,1276
5,2877993,3823
5,717909,954
5,2673677,3827
5,4115608,5719
5,1982825,2544
5,520671,639
5,671040,955
5,254508,322
5,498461,639
5,703591,958
5,1435916,1921
5,1982954,2546
5,686062,955
5,1196099,1596
5,491849,639
5,2299922,3183
5,984123,1278
5,512722,644
5,1132226,1597
5,992258,1274
5,256805,323
5,1697777,2237
5,3844277,5088
5,260846,323
5,255989,322
5,658558,955
5,1008861,1271
5,1750208,2234
5,4790184,6368
5,730132,954
5,1745792,2231
5,2289479,3185
5,4487534,6038
5,707052,959
5,3318951,4130
5,984984,1275
5,977419,1274
5,3826133,4779
5,697884,954
5,2126066,2864
5,978809,1274
5,1280895,1912
5,261812,323
5,4056644,5084
5,683833,955
5,509243,638
5,256318,322
5,255665,323
5,1015132,1273
5,1740894,2231
5,4697549,6352
5,5243675,6674
5,706022,955
5,683682,960
5,1154459,1592
5,501921,639
5,657045,960
5,492559,642
5,2527967,3500
5,2053402,2544
5,684138,960
5,669090,957
5,495341,638
5,485664,639
5,1384873,1912
5,2497740,3497
5,1967982,2549
5,1024815,1271
5,999949,1275
5,501426,642
5,2533172,3500
5,2350219,3186
5,1382261,1912
5,504165,639
5,985154,1274
5,498820,639
5,1201496,1593
5,8116082,10476
5,1802838,2229
5,2475829,3507
5,265070,323
5,502026,639
5,484467,641
5,2126493,2861
5,1031916,1275
5,1934662,2546
5,1792455,2222
5,522164,638
5,996295,1273
5,500630,644
5,1972276,2558
5,1397369,1911
5,4605670,6359
5,2348255,3180
5,998761,1281
5,504954,638
5,1001934,1275
5,643286,956
5,506950,641
5,1311509,1912
5,670174,957
5,1999259,2544
5,1862782,2221
5,2154457,2860
5,536946,638
5,1324141,1913
5,1158821,1590
5,948474,1272
5,614267,957
5,496057,641
5,1360107,1909
5,4327570,5725
5,4414513,5718
5,1999249,2541
5,498356,639
5,994488,1274
5,494351,639
5,998086,1274
5,655044,955
5,229967,323
5,469782,640
5,486479,639
5,229849,323
5,688426,958
5,1080657,1591
5,665336,956
5,3690414,4464
5,494604,639
