VPTREE,EUCLIDEANDISTANCE,CONVEX,4490,487934
k,time,count
5,791534,959
5,1513950,1912
5,2055963,2541
5,530083,639
5,679170,957
5,3160055,3829
5,2620684,3175
5,773009,955
5,1167526,1276
5,6360597,7939
5,4635662,5420
5,1271386,1591
5,1418049,1913
5,1260600,1591
5,2150077,2550
5,11252745,13655
5,11488662,13643
5,2222774,2547
5,758829,955
5,1999586,2226
5,1281436,1591
5,1280364,1594
5,6054928,7624
5,754357,962
5,1057626,1276
5,1998004,2227
5,1465926,1908
5,1560931,1915
5,9009300,10155
5,2802836,3498
5,1338032,1588
5,2385716,2860
5,1067183,1276
5,2658591,3190
5,2819801,3505
5,1981159,2235
5,2818363,3495
5,1104627,1277
5,1212063,1592
5,1786062,2224
5,2059119,2546
5,2905291,3510
5,3099071,3821
5,1514787,1911
5,583463,640
5,481708,640
5,2002621,2232
5,12029077,14591
5,11322137,13649
5,5674583,6983
5,2694481,3175
5,1061676,1276
5,1023410,1276
5,4957233,6036
5,802250,959
5,2083125,2541
5,3947302,4454
5,8786578,9859
5,2409457,2863
5,6435555,7947
5,2516818,2870
5,4158693,4769
5,5312660,6680
5,2733680,3504
5,1934324,2230
5,8224789,9217
5,7553849,8579
5,2539318,2860
5,4732842,5732
5,4510759,5407
5,5942717,7624
5,9311337,10804
5,8165797,9210
5,1338118,1597
5,6021465,7632
5,5932881,7302
5,6413278,7946
5,6277668,7634
5,1151291,1275
5,9597467,11120
5,3845810,4134
5,7799161,8581
5,9960340,11430
5,12240676,14917
5,7928298,8902
5,2252002,2543
5,8043820,8889
5,6145612,7624
5,7706421,8570
5,3274332,3822
5,3912994,4457
5,6090405,7623
5,2174661,2549
5,2696399,3183
5,5598177,6988
5,2029361,2227
5,2211787,2537
5,4732853,5716
5,285696,322
5,246894,323
5,11020754,13325
5,7996047,8576
5,2812511,3184
5,533944,639
5,3970711,4457
5,5829697,7313
5,5475630,6356
5,3842166,4451
5,1637813,1918
5,1316356,1588
5,2564226,3186
5,5519662,6679
5,2234533,2545
5,17268470,19342
5,1183587,1271
5,498752,641
5,222864,323
5,257415,322
5,4859027,6039
5,546104,641
5,683919,955
5,10160248,12371
5,575362,641
5,506668,638
5,239654,323
5,509269,641
5,4876592,6047
5,281395,323
5,531284,638
5,502563,641
5,1064865,1276
5,989035,1271
5,531108,641
5,463736,641
5,477888,641
5,7854655,8897
5,12534303,15857
5,639356,638
5,526546,638
5,4905816,6041
5,7812463,9213
5,9900853,12063
5,768444,955
5,1710480,1597
5,8646821,9842
5,308015,323
5,519547,641
5,4138501,4769
5,3924736,4457
5,18374459,20925
5,3976130,4456
5,766861,955
5,9514784,11105
5,23533227,29469
5,2251326,2548
5,3888619,4459
5,564903,640
5,1083023,1271
5,9476027,11096
5,806143,956
5,4496804,5088
5,776289,955
5,275597,322
5,2561808,3187
5,550097,641
5,3800760,4143
5,1260482,1595
5,1114635,1278
5,1832402,2236
5,703482,959
5,5156235,6373
5,569664,640
5,263295,323
5,481384,642
5,1082413,1277
5,1040272,1275
5,1041227,1278
5,2247105,2869
5,516346,642
5,247014,323
5,683488,963
5,1264381,1592
5,1071886,1277
5,1023949,1278
5,1042165,1271
5,521819,640
5,1102063,1278
5,1912255,2232
5,714576,959
5,262329,323
5,1039046,1277
5,296346,323
5,1073797,1275
5,681162,965
5,1441757,1912
5,1025942,1278
5,663544,962
5,1840000,2231
5,1041312,1279
5,630405,962
5,1453322,1920
5,1005425,1278
5,8316405,9533
5,1127566,1278
5,685665,963
5,672121,962
5,618151,962
5,8833637,10485
5,1537141,1911
5,543357,640
5,702516,962
5,2197875,2553
5,1258675,1597
5,1032968,1278
5,983752,1279
5,964374,1278
5,977351,1278
5,967788,1278
5,653233,962
5,635777,962
5,1009378,1278
5,1950760,2229
5,787556,959
5,1038821,1276
5,2553017,3184
5,4663181,5727
5,1134007,1276
5,1159922,1592
5,1470479,1911
5,1020910,1278
5,989392,1279
5,1833785,2236
5,1002728,1276
5,4913039,6046
5,750311,965
5,506777,639
5,1444571,1920
5,3537058,4147
5,716750,962
5,2111893,2543
5,1069300,1279
5,514373,639
5,1212454,1588
5,251651,323
5,1045396,1271
5,2082210,2549
5,1070419,1277
5,971807,1277
5,709673,962
5,990077,1278
5,1002734,1271
5,519909,644
5,2247436,2865
5,1034220,1279
5,995312,1279
5,661381,962
5,673045,962
5,9232564,10794
5,2398345,2863
5,726080,964
5,2830692,3494
5,1018475,1271
5,1038599,1275
5,9453942,11113
5,2111194,2549
5,1251835,1594
5,2280794,2857
5,708019,959
5,683613,958
5,1070319,1278
5,1008566,1271
5,2538139,3176
5,3803388,4459
5,2134711,2551
5,720710,962
5,1018438,1278
5,1015930,1276
5,3840696,4784
5,3722377,4466
5,2526320,3188
5,1406786,1914
5,1454154,1915
5,660870,962
5,5266145,6686
5,2136126,2548
5,1996871,2546
5,7212687,8265
5,1296557,1595
5,2024066,2551
5,7564950,8897
5,2146978,2552
5,3599762,4146
5,2516224,3181
5,1474350,1912
5,5237369,6987
5,3777414,4446
5,522984,639
5,2075287,2545
5,993476,1279
5,1861786,2223
5,1427060,1911
5,1188999,1597
5,1417095,1909
5,1392325,1914
5,2199631,2871
5,507252,640
5,1197527,1593
5,1006753,1278
5,2072263,2550
5,1057027,1275
5,1160852,1597
5,995464,1275
5,708714,960
5,3393994,4139
5,738755,962
5,991116,1271
5,1399378,1908
5,1169950,1595
5,2626053,3505
5,3795726,4771
5,2079058,2546
5,1027794,1271
5,1339086,1909
5,4737048,6036
5,1316524,1597
5,5750616,7316
