VPTREE,EUCLIDEANDISTANCE,GNAT,4490,492902
k,time,count
5,1071429,1278
5,679230,960
5,686367,955
5,987176,1272
5,2491643,3492
5,1335368,1904
5,3027386,3812
5,697842,955
5,1123733,1588
5,433693,638
5,1455629,1908
5,4886654,6348
5,4944597,6371
5,2753930,3496
5,1859637,2235
5,673658,955
5,4837094,6348
5,683733,956
5,2535619,3491
5,2534448,3181
5,2507624,3181
5,3637409,4451
5,2246869,2861
5,2706847,3509
5,2043237,2545
5,2469013,3181
5,1362790,1911
5,7564658,9213
5,4916087,6030
5,708416,966
5,1033540,1271
5,1179619,1595
5,975478,1274
5,689257,957
5,1149545,1588
5,2538691,3507
5,3566468,4127
5,4007025,4773
5,488823,639
5,2318968,2864
5,1211753,1588
5,688331,955
5,1235886,1593
5,1159278,1588
5,1213533,1593
5,2379483,3189
5,5403505,6997
5,705900,955
5,497302,640
5,3806959,4775
5,2080789,2547
5,1367875,1905
5,7445724,8892
5,2575447,3180
5,1220982,1598
5,1354572,1918
5,8180976,10154
5,1084132,1275
5,1380607,1910
5,1224359,1596
5,1126718,1588
5,5910116,7943
5,2329126,2863
5,2489925,3174
5,2427140,3185
5,1155887,1588
5,486677,639
5,3777891,4443
5,1227784,1595
5,491745,639
5,1816618,2233
5,526609,638
5,1222932,1595
5,1191209,1596
5,11037990,14277
5,16168605,18703
5,1367667,1595
5,1036714,1276
5,2149819,2871
5,250193,323
5,660286,956
5,1061904,1276
5,997511,1272
5,7722359,9212
5,492976,638
5,711051,954
5,527531,643
5,260334,323
5,1398377,1910
5,1800936,2226
5,1432740,1908
5,1003935,1272
5,1712445,2229
5,477619,640
5,1397311,1908
5,4206183,5401
5,2041628,2547
5,490185,639
5,1346891,1914
5,516761,638
5,636106,954
5,5627331,7295
5,1236552,1591
5,1138150,1596
5,500955,638
5,483535,640
5,693250,961
5,2729498,3495
5,1950015,2545
5,2322976,2862
5,1979500,2544
5,514197,639
5,668241,957
5,4099539,5082
5,2872735,3814
5,1279247,1590
5,5507200,7298
5,2081428,2545
5,5101058,6667
5,496063,639
5,1774576,2229
5,1321791,1914
5,687101,954
5,2003128,2541
5,1170576,1595
5,1174840,1592
5,3520083,4128
5,2026416,2545
5,1882143,2539
5,1285250,1904
5,944532,1274
5,887382,1274
5,891687,1274
5,997718,1275
5,2144369,2862
5,2881621,3813
5,4613230,6030
5,493532,639
5,255452,323
5,641095,959
5,248774,323
5,682866,954
5,479788,640
5,236044,323
5,460362,643
5,492055,638
5,434778,638
5,498409,638
5,432390,638
5,1328146,1904
5,2553884,3498
5,255333,323
5,685536,954
5,491807,643
5,240396,323
5,679526,957
5,463194,639
5,706672,954
5,611455,954
5,653524,958
5,622122,954
5,606325,954
5,590821,954
5,482350,643
5,435624,643
5,10526169,13956
5,741418,954
5,598426,954
5,480177,640
5,1180515,1595
5,461779,638
5,1109126,1590
5,475861,638
5,1967641,2547
5,482505,639
5,1148130,1591
5,244185,323
5,213084,323
5,431785,639
5,1150964,1589
5,946917,1274
5,1913592,2547
5,4422957,5722
5,3479950,4132
5,4120573,5088
5,1743227,2224
5,253223,323
5,214360,323
5,213894,323
5,456502,640
5,441438,640
5,1164216,1589
5,434419,640
5,5358196,6990
5,4506525,5722
5,498449,640
5,612756,959
5,939538,1275
5,235804,323
5,2238425,2866
5,473547,643
5,587052,960
5,596375,959
5,641673,959
5,233588,323
5,2730063,3497
5,2335376,3181
5,651661,960
5,7105359,9205
5,1161548,1590
5,673724,966
5,9668546,12690
5,6888357,8252
5,11036324,14909
5,8416560,10793
5,1739127,2235
5,1894491,2539
5,490995,639
5,4975877,6354
5,960095,1276
5,1999435,2541
5,1345438,1905
5,2562592,3493
5,987375,1282
5,618299,960
5,4938783,6990
5,15494321,19024
5,14283382,17752
5,1444045,1913
5,994931,1278
5,1130662,1601
5,5498804,7941
5,489545,644
5,437186,644
5,962102,1277
5,614791,961
5,593686,961
5,947855,1275
5,653381,956
5,657931,955
5,634349,960
5,627401,961
5,449108,644
5,1910662,2552
5,629382,966
5,247265,323
5,648086,955
5,585749,955
5,462333,644
5,919704,1282
5,1082071,1603
5,626244,955
5,477234,644
5,257762,323
5,437781,645
5,596326,966
5,581876,961
5,606603,966
5,471053,640
5,642482,955
5,585054,955
5,656018,961
5,454193,644
5,966940,1276
5,638977,962
5,494425,640
5,15704635,19353
5,502855,639
5,1374953,1910
5,10477247,14594
5,3316683,4123
5,480109,639
5,7448462,9197
5,709737,957
5,2126270,2856
5,1133195,1593
5,3266677,4442
5,5712296,7927
5,4422477,5719
5,2183325,2869
5,929207,1275
5,477310,640
5,438659,639
5,16313472,20920
5,3411612,4137
5,1829589,2220
5,1156971,1592
5,3733507,4765
5,683007,959
5,1726081,2224
5,1888226,2546
5,3347881,4128
5,1335885,1909
5,231615,322
5,11426607,15851
5,3403986,4130
5,2576930,3504
5,678828,960
5,468473,639
5,3362410,4129
5,1198888,1590
5,1904445,2551
5,7007577,8559
5,2221999,2860
5,516729,643
5,673849,960
5,3377203,4131
5,2294435,3184
5,640667,957
5,626653,959
5,644069,958
5,5293312,7304
5,2735857,3815
5,1767574,2225
5,2245678,3181
5,500644,639
5,250939,323
5,6763480,8571
5,1169004,1598
5,4637546,6353
5,10500563,14588
5,3408508,4133
5,1184951,1591
5,688660,954
5,461295,638
5,446474,638
5,924884,1276
5,6825159,8886
5,518068,638
5,250789,323
5,7152382,9207
5,508078,639
5,3244998,4128
5,251209,323
5,5420751,7935
5,1330817,1908
5,1832800,2543
5,6433821,8571
5,491105,639
5,2472522,3501
5,249227,323
5,14422050,18079
5,547338,638
5,7243814,8562
5,1356176,1909
5,8415448,11423
5,499291,639
5,423545,639
5,211021,323
5,495542,643
5,927044,1275
5,643201,957
5,1114206,1592
5,649701,956
5,7072047,9206
5,244019,322
5,4239410,5717
5,4958541,6979
5,707522,954
5,491763,643
5,2547401,3499
5,2157851,2860
5,1873994,2545
5,1297873,1909
5,1785934,2225
5,1904013,2541
