VPTREE,EUCLIDEANDISTANCE,MAXSEPARETED,4490,775
k,time,count
5,624187,643
5,8074015,8588
5,1703604,1907
5,1310091,1590
5,1320041,1596
5,563236,643
5,2880731,3501
5,1151269,1279
5,723368,961
5,2181559,2552
5,1149154,1282
5,3914460,4448
5,723137,956
5,1104516,1276
5,1065549,1276
5,676090,959
5,677127,956
5,1360733,1592
5,499808,645
5,1256370,1600
5,689330,956
5,728701,960
5,695884,956
5,674171,961
5,1131768,1276
5,1145347,1271
5,701204,964
5,1333960,1592
5,248857,323
5,522271,640
5,675686,956
5,682355,959
5,539560,644
5,1320206,1594
5,1297948,1594
5,694268,961
5,732646,961
5,675378,959
5,1485368,1913
5,720348,959
5,697191,959
5,2166581,2543
5,1129176,1276
5,4672745,5406
5,745527,961
5,505312,644
5,704532,959
5,680243,959
5,9294258,10481
5,2697051,3180
5,732905,964
5,734996,959
5,1134102,1279
5,1266843,1594
5,1019799,1276
5,681162,959
5,1067291,1276
5,1051962,1276
5,662289,959
5,669312,959
5,1244489,1594
5,1066736,1278
5,2111400,2549
5,1119964,1279
5,1043456,1277
5,1911243,2227
5,2988662,3814
5,1962518,2229
5,1500533,1914
5,1476339,1914
5,1094204,1276
5,675768,959
5,2080144,2544
5,1135578,1277
5,2433090,2861
5,1560736,1909
5,715156,959
5,1327477,1594
5,3607557,4132
5,723035,961
5,2640549,3183
5,731299,959
5,516502,639
5,1289777,1595
5,538766,642
5,1083382,1276
5,1425356,1915
5,1046149,1278
5,670262,959
5,1109647,1276
5,1036417,1276
5,721319,958
5,1493888,1916
5,1932073,2234
5,699924,962
5,704499,959
5,671473,959
5,691656,959
5,7899990,8249
5,1568781,1920
5,1467550,1916
5,3923337,4449
5,292790,323
5,547739,640
5,3201152,3810
5,1936943,2228
5,2871429,3502
5,2219325,2545
5,1093049,1282
5,696449,960
5,1104220,1277
5,2114647,2550
5,3075732,3815
5,4199110,4766
5,4279704,4763
5,749328,959
5,1268188,1594
5,1489551,1911
5,3641162,4131
5,4140305,4763
5,2638176,3175
5,4479911,5080
5,2161720,2543
5,735106,959
5,4437849,5089
5,2407934,2875
5,3036303,3816
5,2523321,2860
5,4224525,4765
5,3908838,4445
5,4498785,5088
5,2168121,2543
5,2359858,2865
5,3848344,4131
5,2412699,2866
5,4164585,4764
5,4631836,5089
5,707949,959
5,2425592,2867
5,726917,962
5,1196722,1271
5,1886641,2226
5,1102907,1274
5,1444250,1914
5,4673192,5399
5,2407808,2860
5,573855,639
5,2585154,3179
5,1306727,1594
5,1148683,1272
5,1436938,1916
5,2735827,3500
5,1280314,1600
5,2326163,2859
5,4221593,4769
5,1217701,1272
5,283639,323
5,1549654,1593
5,3930973,4448
5,3018572,3815
5,7715529,8577
5,4406776,4775
5,1135117,1276
5,1052149,1274
5,10499777,12076
5,1240796,1272
5,3921947,4448
5,727908,956
5,1971175,2233
5,6125410,7624
5,3859280,4136
5,4424616,5080
5,2646129,3183
5,2635840,3180
5,1323456,1595
5,6548275,7934
5,740475,962
5,742322,960
5,1121326,1283
5,565338,638
5,1166482,1274
5,1241047,1590
5,7668877,8250
5,13206352,15535
5,2218049,2549
5,722115,956
5,1264301,1590
5,742526,959
5,1521247,1909
5,1059986,1272
5,1522945,1914
5,6600831,7930
5,782047,959
5,738511,955
5,526599,640
5,561383,639
5,1372538,1590
5,1557833,1914
5,3701104,4131
5,1315039,1594
5,1284594,1601
5,799098,959
5,1819507,1917
5,1441419,1909
5,2699553,3185
5,557058,639
5,2154592,2548
5,280049,322
5,541763,640
5,15858477,16829
5,5760045,6680
5,2859893,3498
5,290463,322
5,561338,639
5,745619,955
5,5664206,6685
5,2185206,2551
5,1586977,1913
5,2335126,2866
5,522391,638
5,769307,955
5,4283778,4766
5,2910533,3504
5,540514,640
5,4427650,5091
5,1366100,1593
5,3069002,3813
5,726012,960
5,2641820,3181
5,1110238,1283
5,710208,955
5,2593659,3197
5,1159221,1275
5,1901746,2228
5,786081,954
5,1290967,1593
5,2741944,3498
5,4171289,4779
5,1119736,1283
5,1857450,2232
5,507529,641
5,727903,955
