VPTREE,EUCLIDEANDISTANCE,SELECTION,4490,256870
k,time,count
5,3246236,4448
5,461620,641
5,1970737,2868
5,445173,641
5,701385,957
5,438719,641
5,2513692,3809
5,496211,638
5,476392,640
5,1233333,1918
5,894382,1279
5,675815,958
5,3285192,4446
5,1244092,1911
5,520893,639
5,452640,641
5,476333,640
5,1063662,1599
5,879120,1276
5,1211680,1919
5,618137,962
5,1659960,2228
5,493261,638
5,242536,322
5,481891,640
5,499640,643
5,1816818,2548
5,494902,639
5,661984,959
5,596473,959
5,475947,642
5,6762552,8899
5,5138935,7628
5,2466807,3816
5,4490639,6683
5,673121,955
5,476645,638
5,3138954,4135
5,254955,322
5,473337,638
5,1282127,1917
5,1144473,1594
5,3790115,5409
5,1091698,1590
5,3124999,4138
5,3734973,5411
5,1287246,1910
5,489048,638
5,1600133,2231
5,1289465,1904
5,1937534,2864
5,2133195,3185
5,1285173,1908
5,255439,322
5,1242443,1915
5,2432038,3488
5,4628976,6673
5,948203,1277
5,2429311,3500
5,1622834,2231
5,1161083,1588
5,917664,1278
5,1661517,2233
5,953387,1275
5,630056,957
5,1312450,1905
5,4012530,5732
5,3362875,4457
5,1154014,1589
5,1328486,1911
5,3131896,4138
5,2573837,3815
5,2412573,3814
5,2060183,2871
5,2279214,3506
5,4706182,6987
5,262153,322
5,1086811,1597
5,2643398,3817
5,1343390,1903
5,909558,1270
5,1040054,1589
5,675237,959
5,1094657,1593
5,7196263,10170
5,3711810,5099
5,1696767,2226
5,256841,322
5,1181022,1590
5,1248868,1907
5,1932803,2547
5,1906985,2545
5,253101,323
5,493509,638
5,2037783,2865
5,695004,960
5,2382022,3504
5,4734679,6987
5,1117626,1592
5,1058909,1597
5,652712,961
5,445974,638
5,4031810,5724
5,1066808,1597
5,626870,958
5,7520275,10483
5,1079156,1597
5,660322,961
5,448174,645
5,1028019,1597
5,2064562,2872
5,906937,1281
5,635237,961
5,843808,1278
5,968576,1270
5,250284,322
5,595705,959
5,580863,959
5,580831,959
5,1313409,1912
5,3724204,5079
5,1132296,1592
5,1850898,2558
5,469054,638
5,3186045,4136
5,4338712,6361
5,1282930,1913
5,1723308,1912
5,4242798,5718
5,1121909,1597
5,878738,1278
5,1715142,2230
5,958563,1276
5,6454477,8581
5,2090292,2864
5,257447,322
5,7149112,9528
5,10272029,14921
5,1032634,1276
5,1316314,1914
5,500552,643
5,1117349,1593
5,7400204,9848
5,1122650,1597
5,1649281,2229
5,491007,643
5,463876,638
5,470311,638
5,1073623,1597
5,933327,1277
5,621086,960
5,493211,638
5,654442,959
5,485179,640
5,1406582,1907
5,461687,643
5,469812,640
5,225372,323
5,255008,322
5,891282,1277
5,636733,957
5,661004,956
5,441937,640
5,453354,643
5,469984,640
5,219123,323
5,243620,322
5,450512,638
5,490657,638
5,515297,640
5,621437,957
5,239791,322
5,232730,323
5,630653,960
5,225484,322
5,450554,640
5,735272,639
5,640096,961
5,236731,322
5,493793,638
5,223063,322
5,469508,638
5,436191,638
5,220458,322
5,442316,638
5,223018,323
5,2682630,3821
5,246882,322
